code,yahoo,name_en,name_zh,market_cap_100m_hkd,board_lot,category,sub_category,price,open,high,low,volume,turnover_proxy,ma5,ma10,dev5,dev10,gain1,gain3,gain5,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,base_date
0108,0108.HK,SR MEDICAL,春雨医疗,59.12,"2,000",Equity,Equity Securities (Main Board),1.78,1.8,1.85,1.78,300000,0.53,1.792,1.788,-0.67,-0.48,-3.52,2.89,-1.39,3.71,4.28,4.28,3.71,4.28,-50.13,-56.78,-56.78,52.02,58.41,False,False,False,False,False,False,False,False,False,2026-08-28
0110,0110.HK,CHINA FORTUNE,中国长远,2.06,"4,000",Equity,Equity Securities (Main Board),0.74,0.75,0.75,0.74,44000,0.03,0.743,0.738,-0.4,0.27,-1.33,5.71,0.68,0.85,0.85,4.05,0.85,0.85,-11.24,-11.24,-81.48,12.43,12.43,False,False,False,False,False,False,False,False,False,2026-08-28
0111,0111.HK,CINDA INTL HLDG,信达国际控股,4.1,"2,000",Equity,Equity Securities (Main Board),0.64,0.615,0.66,0.615,218000,0.14,0.617,0.594,3.73,7.74,-0.78,7.56,10.34,1.27,1.27,1.27,1.27,1.27,-48.03,-48.03,-48.03,49.61,49.61,False,False,False,False,False,False,False,False,False,2026-08-28
0113,0113.HK,DICKSON CONCEPT,迪生创建,23.67,500,Equity,Equity Securities (Main Board),6.13,6.1,6.13,6.1,75000,0.46,6.117,6.182,0.21,-0.84,0.49,0.74,-0.73,6.7,7.07,7.07,6.7,7.07,-8.51,-13.3,-13.3,8.51,13.3,False,False,False,False,False,False,False,True,False,2026-08-28
0116,0116.HK,CHOW SANG SANG,周生生,102.1,"1,000",Equity,Equity Securities (Main Board),15.2,15.02,15.24,14.8,1352550,20.56,15.81,15.077,-3.86,0.82,-0.13,-5.88,-3.8,16.69,16.69,20.85,16.69,16.69,-8.69,-8.69,-26.91,8.93,8.93,False,False,False,False,False,False,False,True,True,2026-08-28
0117,0117.HK,TIANLI HOLDINGS,天利控股集团,21.52,"2,000",Equity,Equity Securities (Main Board),2.89,3.0,3.11,2.89,2736000,7.91,2.851,3.018,1.37,-4.24,-2.53,-0.69,-1.87,8.39,8.39,8.39,8.39,8.39,-62.93,-62.93,-62.93,65.55,65.55,False,False,False,False,False,False,False,False,False,2026-08-28
0118,0118.HK,COSMOS MACH,大同机械,1.72,"2,000",Equity,Equity Securities (Main Board),0.199,0.198,0.2,0.193,988000,0.2,0.191,0.19,4.08,4.46,0.51,7.57,4.74,0.52,0.52,0.86,0.52,0.52,-61.54,-61.54,-76.74,61.73,61.73,False,False,False,False,False,False,False,False,False,2026-08-28
0119,0119.HK,POLY PROPERTY,保利置业集团,56.55,"1,000",Equity,Equity Securities (Main Board),1.48,1.495,1.51,1.455,19168332,28.37,1.483,1.489,-0.2,-0.57,0.0,0.0,-2.95,2.55,2.55,4.7,2.55,2.55,-40.78,-40.78,-67.87,41.96,41.96,False,False,False,False,False,False,False,False,False,2026-08-28
0120,0120.HK,COSMOPOL INT'L,COSMOPOL INT'L,0.85,600,Equity,Equity Securities (Main Board),0.052,0.057,0.057,0.048,555000,0.03,0.053,0.053,-2.62,-2.62,-8.77,1.96,-5.45,0.11,7.7,10.0,0.11,7.7,-47.22,-99.26,-99.43,51.85,99.32,False,False,False,False,False,False,False,False,False,2026-08-28
0122,0122.HK,CROCODILE,鳄鱼恤,1.5,"2,000",Equity,Equity Securities (Main Board),1.45,1.45,1.46,1.45,13750,0.02,1.462,1.464,-0.82,-0.96,-0.68,-1.36,-1.36,1.8,3.38,21.17,1.8,3.38,-18.89,-56.8,-93.1,19.44,57.1,False,False,False,False,False,False,False,False,False,2026-08-28
0123,0123.HK,YUEXIU PROPERTY,越秀地产,151.96,"1,000",Equity,Equity Securities (Main Board),3.775,3.68,3.925,3.63,17653384,66.64,3.722,3.717,1.42,1.56,2.17,2.3,0.0,4.98,10.8,12.63,4.98,10.8,-21.18,-63.66,-68.92,24.2,65.05,False,False,False,True,False,False,False,False,False,2026-08-28
0124,0124.HK,GD LAND,粤海置地,3.49,"2,000",Equity,Equity Securities (Main Board),0.204,0.207,0.209,0.198,483054,0.1,0.202,0.2,1.19,2.15,0.99,1.49,3.03,0.25,0.7,2.21,0.25,0.7,-18.04,-70.14,-90.54,20.0,70.86,False,False,False,True,False,False,False,False,False,2026-08-28
0125,0125.HK,SUN HING VISION,新兴光学,0.79,"2,000",Equity,Equity Securities (Main Board),0.3,0.3,0.34,0.295,126000,0.04,0.29,0.298,3.45,0.67,5.26,3.45,3.45,0.39,0.81,3.39,0.39,0.81,-12.82,-58.02,-89.97,23.08,62.96,False,False,False,True,False,False,False,False,False,2026-08-28
0126,0126.HK,CARRIANNA,佳宁娜,1.43,"2,000",Equity,Equity Securities (Main Board),0.091,0.092,0.092,0.09,104000,0.01,0.09,0.09,0.89,1.34,1.11,1.11,1.11,0.14,0.4,1.46,0.14,0.4,-36.55,-77.0,-93.7,37.24,77.25,False,False,False,False,False,False,False,False,False,2026-08-28
0127,0127.HK,CHINESE EST H,华人置业,20.32,500,Equity,Equity Securities (Main Board),1.065,1.065,1.065,1.05,30500,0.03,1.066,1.072,-0.09,-0.61,0.0,0.0,-1.39,1.34,1.99,17.2,1.34,1.99,-20.52,-46.48,-93.81,20.52,46.48,False,False,False,False,False,False,False,False,False,2026-08-28
0128,0128.HK,ENM HOLDINGS,安宁控股,8.58,"4,000",Equity,Equity Securities (Main Board),0.52,0.52,0.525,0.515,488000,0.25,0.344,0.322,51.16,61.49,73.33,73.33,73.33,0.3,0.55,1.44,0.52,0.55,75.0,-4.55,-63.54,0.95,5.45,False,False,False,False,True,False,False,True,True,2026-08-28
0129,0129.HK,ASIA STANDARD,泛海集团,2.42,"2,000",Equity,Equity Securities (Main Board),0.17,0.169,0.17,0.169,119500,0.02,0.172,0.174,-1.16,-2.19,0.59,-2.86,-4.49,0.25,0.55,2.74,0.25,0.55,-32.0,-69.09,-93.8,32.0,69.09,False,False,False,False,False,False,False,False,False,2026-08-28
0131,0131.HK,CHEUK NANG HOLD,卓能（集团）,8.75,"1,000",Equity,Equity Securities (Main Board),1.34,1.35,1.42,1.33,169000,0.23,1.318,1.308,1.67,2.45,-0.74,3.08,3.08,1.4,2.05,6.3,1.42,2.05,1.43,-30.73,-77.46,5.63,34.63,False,False,False,False,True,False,False,True,False,2026-08-28
0132,0132.HK,HING YIP HLDGS,兴业控股,2.45,"1,000",Equity,Equity Securities (Main Board),0.143,0.155,0.155,0.143,483000,0.07,0.156,0.158,-8.22,-9.44,-9.49,-10.62,-10.62,0.24,0.5,1.2,0.24,0.5,-35.15,-69.0,-87.08,40.17,71.4,False,False,False,False,False,False,False,False,False,2026-08-28
0133,0133.HK,CHINA MERCHANTS,招商局中国基金,35.8,"2,000",Equity,Investment Companies,23.5,24.2,24.5,23.0,520050,12.22,24.14,24.11,-2.65,-2.53,-1.92,-2.89,-4.78,28.78,28.78,28.78,28.78,28.78,-14.87,-14.87,-14.87,18.35,18.35,False,False,False,False,False,False,False,False,False,2026-08-28
0135,0135.HK,KUNLUN ENERGY,昆仑能源,666.83,"2,000",Equity,Equity Securities (Main Board),7.72,7.65,7.72,7.585,7317994,56.49,7.381,7.211,4.59,7.07,1.25,10.21,8.73,8.83,9.23,9.98,8.83,9.23,-12.57,-16.36,-22.65,12.57,16.36,True,False,False,False,False,False,False,False,False,2026-08-28
0136,0136.HK,CHINA RUYI,中国儒意,240.25,"4,000",Equity,Equity Securities (Main Board),1.43,1.45,1.485,1.43,39304260,56.21,1.442,1.428,-0.83,0.11,-0.69,-3.05,0.35,2.46,3.47,17.8,2.46,3.47,-39.63,-57.2,-91.66,41.87,58.79,False,False,False,False,False,False,False,False,False,2026-08-28
0139,0139.HK,SMART FISH,小鱼盈通,1.72,"10,000",Equity,Equity Securities (Main Board),0.117,0.117,0.119,0.112,3230000,0.38,0.124,0.116,-5.34,1.04,-2.5,-7.14,1.74,0.23,1.22,7.4,0.23,1.22,-47.35,-90.25,-98.39,48.23,90.41,False,False,False,False,False,False,False,False,False,2026-08-28
0142,0142.HK,FIRST PACIFIC,第一太平,215.24,"2,000",Equity,Equity Securities (Main Board),5.05,5.06,5.075,4.97,3457325,17.46,5.11,5.127,-1.17,-1.49,0.5,-2.42,-2.6,6.59,6.99,6.99,6.59,6.99,-22.99,-27.4,-27.4,23.37,27.75,False,False,False,False,False,False,False,False,False,2026-08-28
0144,0144.HK,CHINA MER PORT,招商局港口,674.2,"2,000",Equity,Equity Securities (Main Board),16.06,15.84,16.06,15.62,2591924,41.63,15.976,15.785,0.53,1.74,1.39,0.88,0.94,17.85,17.85,27.4,17.85,17.85,-10.03,-10.03,-41.39,10.03,10.03,False,False,False,True,False,False,False,False,False,2026-08-28
0145,0145.HK,CCIAM FUTURE EN,信能低碳,0.74,"8,000",Equity,Equity Securities (Main Board),0.203,0.203,0.205,0.199,664000,0.13,0.205,0.207,-0.98,-1.98,0.0,-1.93,-1.93,0.28,0.84,36.42,0.28,0.84,-26.79,-75.6,-99.44,27.5,75.83,False,False,False,False,False,False,False,False,False,2026-08-28
0147,0147.HK,IB SETTLEMENT,国际商业结算,45.05,"5,000",Equity,Equity Securities (Main Board),0.195,0.163,0.245,0.146,608510500,118.66,0.107,0.081,82.58,139.85,37.32,200.0,225.0,0.21,0.67,1.79,0.25,0.67,18.93,-63.43,-86.31,20.41,70.9,True,True,False,False,True,False,False,False,False,2026-08-28
0148,0148.HK,KINGBOARD HLDG,建滔集团,590.62,500,Equity,Equity Securities (Main Board),52.65,53.35,54.6,52.25,22149820,1166.19,50.382,49.002,4.5,7.44,-0.94,3.34,12.5,151.8,151.8,151.8,151.8,151.8,-64.03,-64.03,-64.03,65.32,65.32,False,False,False,False,False,False,False,False,False,2026-08-28
0149,0149.HK,CH AGRI-PROD EX,中国农产品交易,6.27,"5,000",Equity,Equity Securities (Main Board),0.063,0.062,0.063,0.061,914535,0.06,0.064,0.065,-0.94,-2.63,0.0,-1.56,-1.56,0.08,0.11,1.1,0.08,0.11,-19.23,-42.73,-94.27,19.23,42.73,False,False,False,False,False,False,False,False,False,2026-08-28
0150,0150.HK,HYPEBEAST,HYPEBEAST,3.08,"2,800",Equity,Equity Securities (Main Board),0.153,0.146,0.153,0.146,752400,0.12,0.152,0.154,0.53,-0.91,4.08,0.0,-5.56,0.19,0.44,1.94,0.19,0.44,-19.47,-64.83,-92.11,19.47,64.83,False,False,False,False,False,False,False,False,False,2026-08-28
0151,0151.HK,WANT WANT CHINA,中国旺旺,370.2,"1,000",Equity,Equity Securities (Main Board),3.15,3.235,3.235,3.12,8880507,27.97,3.248,3.259,-3.02,-3.33,-0.63,-4.11,-4.55,5.1,5.97,8.44,5.1,5.97,-36.57,-45.81,-61.67,38.24,47.24,False,False,False,False,False,False,False,False,False,2026-08-28
0152,0152.HK,SHENZHEN INT'L,深圳国际,127.95,500,Equity,Equity Securities (Main Board),5.22,5.32,5.34,5.16,6318910,32.98,5.177,5.142,0.83,1.51,-1.79,2.86,2.35,9.3,9.3,18.6,9.3,9.3,-42.58,-42.58,-71.29,43.87,43.87,False,False,False,False,False,False,False,False,False,2026-08-28
0154,0154.HK,BE ENVIRONMENT,北京控股环境集团,6.3,"1,000",Equity,Equity Securities (Main Board),0.42,0.42,0.425,0.4,16000,0.01,0.399,0.406,5.26,3.58,6.33,6.33,6.33,0.69,0.71,1.72,0.69,0.71,-38.41,-40.14,-75.29,39.13,40.85,False,False,False,True,False,False,False,False,False,2026-08-28
0157,0157.HK,NATURAL BEAUTY,自然美,9.31,"10,000",Equity,Equity Securities (Main Board),0.465,0.435,0.465,0.435,220000,0.1,0.451,0.455,3.1,2.2,4.49,4.49,0.0,0.5,0.63,1.1,0.5,0.63,-7.0,-26.19,-57.73,7.0,26.19,False,False,False,True,False,False,False,True,False,2026-08-28
0159,0159.HK,BROCKMAN MINING,布莱克万矿业,4.55,"4,000",Equity,Equity Securities (Main Board),0.049,0.048,0.052,0.045,2948000,0.14,0.05,0.054,-1.61,-10.09,-2.0,4.26,-16.95,0.1,0.29,0.44,0.1,0.29,-48.0,-82.07,-88.05,51.0,83.1,False,False,False,False,False,False,False,False,False,2026-08-28
0162,0162.HK,CENTURY GINWA,世纪金花,0.43,"2,000",Equity,Equity Securities (Main Board),0.037,0.037,0.037,0.033,1624000,0.06,0.039,0.04,-4.64,-6.8,-5.13,-5.13,-7.5,0.1,0.31,0.6,0.1,0.31,-63.0,-88.06,-93.84,63.0,88.06,False,False,False,False,False,False,False,False,False,2026-08-28
0164,0164.HK,CHINA BAOLI TEC,中国宝力科技,1.61,"5,000",Equity,Equity Securities (Main Board),0.46,0.44,0.51,0.43,225000,0.1,0.428,0.427,7.48,7.6,6.98,10.84,9.52,0.69,1.7,305.0,0.69,1.7,-26.09,-70.0,-99.83,33.33,72.94,True,False,False,False,False,False,False,False,False,2026-08-28
0165,0165.HK,CHINA EB LTD,中国光大控股,105.5,"2,000",Equity,Equity Securities (Main Board),6.26,6.035,6.71,6.03,34514181,216.06,5.855,5.851,6.92,6.99,5.39,9.25,8.49,11.26,13.24,20.85,11.26,13.24,-40.41,-49.32,-67.82,44.4,52.72,False,False,False,False,False,False,False,False,False,2026-08-28
0166,0166.HK,NEW TIMES CORP,新时代集团控股,2.88,"2,000",Equity,Equity Securities (Main Board),0.033,0.032,0.033,0.032,532500,0.02,0.031,0.03,5.1,8.2,3.12,6.45,10.0,0.05,0.14,0.34,0.05,0.14,-40.0,-76.43,-90.43,40.0,76.43,False,False,False,False,False,False,False,False,False,2026-08-28
0167,0167.HK,IDT INT'L,IDT INT'L,32.76,"18,000",Equity,Equity Securities (Main Board),6.3,6.315,6.315,6.31,38000,0.24,6.256,6.308,0.7,-0.13,3.28,-1.41,-1.56,10.2,10.2,18.9,10.2,10.2,-38.09,-38.09,-66.59,38.24,38.24,False,False,False,False,False,False,False,False,False,2026-08-28
0168,0168.HK,TSINGTAO BREW,青岛啤酒股份,271.72,"2,000",Equity,Equity Securities (Main Board),41.48,41.38,41.74,41.06,3734167,154.89,42.224,42.804,-1.76,-3.09,0.24,-3.13,-3.4,54.25,70.8,93.55,54.25,70.8,-23.06,-41.05,-55.38,23.54,41.41,False,False,False,False,False,False,False,False,False,2026-08-28
0169,0169.HK,WANDA HOTEL DEV,万达酒店发展,4.27,"1,000",Equity,Equity Securities (Main Board),0.091,0.09,0.091,0.09,286000,0.03,0.093,0.092,-2.15,-1.62,0.0,-3.19,-1.09,0.21,0.8,2.39,0.21,0.8,-56.25,-88.63,-96.19,56.25,88.63,False,False,False,False,False,False,False,False,False,2026-08-28
0173,0173.HK,K. WAH INT'L,嘉华国际,66.21,"1,000",Equity,Equity Securities (Main Board),2.1,2.05,2.1,2.05,574755,1.21,2.127,2.114,-1.27,-0.66,1.2,-2.78,-0.71,2.87,2.92,5.82,2.87,2.92,-26.83,-28.08,-63.92,26.83,28.08,False,False,False,False,False,False,False,False,False,2026-08-28
0175,0175.HK,GEELY AUTO,吉利汽车,1950.0,"1,000",Equity,Equity Securities (Main Board),18.08,18.1,18.29,18.03,28518822,515.62,18.438,18.434,-1.94,-1.92,-1.2,-4.74,-3.57,25.62,25.62,36.45,25.62,25.62,-28.61,-28.61,-49.82,29.43,29.43,False,False,False,False,False,False,False,False,False,2026-08-28
0177,0177.HK,JIANGSU EXPRESS,江苏宁沪高速公路,118.47,"2,000",Equity,Equity Securities (Main Board),9.695,9.46,9.7,9.42,5516839,53.49,9.539,9.494,1.64,2.11,2.48,1.95,1.68,11.25,11.66,12.9,11.25,11.66,-13.78,-16.81,-24.81,13.82,16.85,False,False,False,True,False,False,False,False,False,2026-08-28
0178,0178.HK,SA SA INT'L,莎莎国际,30.1,"2,000",Equity,Equity Securities (Main Board),0.97,0.97,0.99,0.955,9717488,9.43,0.973,0.949,-0.31,2.27,0.52,-0.51,0.0,1.0,1.2,5.92,1.0,1.2,-1.0,-17.5,-83.28,3.0,19.17,False,False,False,False,False,False,False,True,False,2026-08-28
0179,0179.HK,JOHNSON ELEC H,德昌电机控股,178.66,500,Equity,Equity Securities (Main Board),19.12,19.38,19.38,19.07,1348560,25.78,19.468,19.984,-1.79,-4.32,-1.34,-2.8,-5.72,32.24,45.78,45.78,32.24,45.78,-39.89,-57.67,-57.67,40.69,58.24,False,False,False,False,False,False,False,False,False,2026-08-28
0182,0182.HK,CONCORD NE,协合新能源,24.77,"10,000",Equity,Equity Securities (Main Board),0.315,0.31,0.325,0.29,29760000,9.37,0.301,0.299,4.65,5.53,5.0,6.78,8.62,0.49,0.73,1.01,0.49,0.73,-33.67,-55.48,-67.82,35.71,56.85,False,False,False,True,False,False,False,False,False,2026-08-28
0184,0184.HK,KECK SENG INV,激成投资,7.99,"2,000",Equity,Equity Securities (Main Board),2.35,2.42,2.42,2.35,204000,0.48,2.374,2.39,-1.01,-1.67,0.0,-2.89,-2.69,2.49,2.94,7.6,2.49,2.94,-2.81,-17.69,-68.16,5.62,20.07,False,False,False,False,False,False,False,True,False,2026-08-28
0185,0185.HK,ZENSUN ENT,正商实业,1.24,"1,000",Equity,Equity Securities (Main Board),0.065,0.065,0.069,0.065,52000,0.0,0.078,0.075,-16.45,-13.45,-13.33,-20.73,-25.29,0.15,0.5,6.9,0.15,0.5,-53.38,-86.2,-99.0,56.08,87.0,False,False,False,False,False,False,False,False,False,2026-08-28
0187,0187.HK,JINGCHENG MAC,京城机电股份,2.94,"2,000",Equity,Equity Securities (Main Board),2.94,2.965,2.965,2.93,366000,1.08,2.938,2.966,0.07,-0.89,-0.17,0.51,0.17,7.5,7.5,7.5,7.5,7.5,-60.47,-60.47,-60.47,60.8,60.8,False,False,False,False,False,False,False,False,False,2026-08-28
0188,0188.HK,SUNWAH KINGSWAY,新华汇富金融,1.67,"5,000",Equity,Equity Securities (Main Board),0.219,0.218,0.218,0.218,5200,0.0,0.22,0.22,-0.27,-0.68,0.0,-0.45,-0.45,0.34,0.38,1.87,0.34,0.38,-36.81,-42.63,-88.37,36.52,42.37,False,False,False,False,False,False,False,False,False,2026-08-28
0189,0189.HK,DONGYUE GROUP,东岳集团,240.67,"1,000",Equity,Equity Securities (Main Board),13.89,14.22,14.5,13.68,47055149,653.6,13.232,13.051,4.97,6.43,-0.5,8.77,2.74,23.74,23.74,28.5,23.74,23.74,-38.92,-38.92,-49.12,41.49,41.49,False,False,False,False,False,False,False,False,False,2026-08-28
0191,0191.HK,LAI SUN INT'L,丽新国际,4.42,"1,000",Equity,Equity Securities (Main Board),0.5,0.5,0.5,0.5,20000,0.01,0.512,0.52,-2.34,-3.85,-5.66,-4.76,0.0,1.0,1.42,14.73,1.0,1.42,-50.0,-64.79,-96.6,50.0,64.79,False,False,False,False,False,False,False,False,False,2026-08-28
0196,0196.HK,HONGHUA GROUP,宏华集团,10.31,"1,000",Equity,Equity Securities (Main Board),0.114,0.114,0.114,0.114,264000,0.03,0.114,0.113,-0.35,1.24,0.0,-2.56,4.59,0.25,0.26,1.19,0.25,0.26,-55.29,-56.15,-90.42,55.29,56.15,False,False,False,False,False,False,False,False,False,2026-08-28
0197,0197.HK,HENG TAI,亨泰,1.05,"5,000",Equity,Equity Securities (Main Board),0.5,0.51,0.52,0.5,308496,0.15,0.432,0.39,15.74,28.37,-1.96,25.0,26.58,0.55,1.5,17.0,0.55,1.5,-5.45,-65.33,-96.94,9.09,66.67,False,False,False,False,False,False,False,True,False,2026-08-28
0199,0199.HK,ITC PROPERTIES,德祥地产,30.26,"1,000",Equity,Equity Securities (Main Board),2.78,2.755,2.81,2.715,1644946,4.57,2.751,2.703,1.05,2.85,2.39,3.93,5.1,2.94,2.94,3.53,2.94,2.94,-4.42,-4.42,-20.4,5.44,5.44,False,False,False,False,False,False,False,True,True,2026-08-28
0200,0200.HK,MELCO INT'L DEV,新濠国际发展,70.41,"1,000",Equity,Equity Securities (Main Board),3.095,3.15,3.15,3.09,5045000,15.61,3.223,3.283,-3.97,-5.71,-1.75,-5.21,-8.97,4.9,7.43,30.5,4.9,7.43,-35.71,-57.6,-89.67,36.84,58.34,False,False,False,False,False,False,False,False,False,2026-08-28
0201,0201.HK,MAGNIFICENT,华大酒店,5.55,"2,000",Equity,Equity Securities (Main Board),0.062,0.063,0.063,0.062,938000,0.06,0.063,0.063,-1.59,-1.59,-1.59,-3.13,0.0,0.09,0.11,0.27,0.09,0.11,-33.68,-41.67,-76.67,34.74,42.59,False,False,False,False,False,False,False,False,False,2026-08-28
0202,0202.HK,EVERCHINA INT'L,润中国际控股,3.57,"5,000",Equity,Equity Securities (Main Board),0.049,0.047,0.05,0.047,150000,0.01,0.049,0.047,0.41,4.48,2.08,4.26,0.0,0.18,0.27,0.42,0.18,0.27,-72.22,-81.48,-88.1,72.78,81.85,False,False,False,False,False,False,False,False,False,2026-08-28
0205,0205.HK,BFB HEALTH,BFB HEALTH,6.88,"10,000",Equity,Equity Securities (Main Board),0.55,0.585,0.585,0.55,20000,0.01,0.545,0.551,0.92,-0.18,-5.98,22.22,-0.9,1.01,1.01,3.12,1.01,1.01,-42.08,-42.08,-81.25,45.54,45.54,False,False,False,False,False,False,False,False,False,2026-08-28
0206,0206.HK,CM-ENERGY,华商能源,7.69,"1,000",Equity,Equity Securities (Main Board),0.237,0.237,0.237,0.236,76000,0.02,0.234,0.228,1.2,3.86,0.42,2.16,4.87,0.66,0.66,1.45,0.66,0.66,-64.09,-64.09,-83.69,64.09,64.09,False,False,False,False,False,False,False,False,False,2026-08-28
0209,0209.HK,POLY XVERSE IT,万维智能科技,0.6,"1,000",Equity,Equity Securities (Main Board),0.405,0.42,0.44,0.405,4849000,1.96,0.42,2.651,-3.57,-84.72,-4.71,-5.81,-56.22,6.66,7.45,110.62,6.66,7.45,-93.4,-94.09,-99.6,93.92,94.56,False,False,False,False,False,False,False,False,False,2026-08-28
0210,0210.HK,DAPHNE INT'L,达芙妮国际,6.13,"2,000",Equity,Equity Securities (Main Board),0.31,0.3,0.31,0.3,54000,0.02,0.312,0.315,-0.64,-1.43,3.33,-3.12,6.9,0.43,0.57,1.14,0.43,0.57,-27.91,-45.61,-72.81,27.91,45.61,False,False,False,False,False,False,False,False,False,2026-08-28
0211,0211.HK,STYLAND HOLD,STYLAND HOLD,1.91,"10,000",Equity,Equity Securities (Main Board),0.26,0.26,0.26,0.26,10000,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.55,0.3,0.3,-13.33,-13.33,-89.8,13.33,13.33,False,False,False,False,False,False,False,False,False,2026-08-28
0212,0212.HK,NANYANG HOLD,NANYANG HOLD,9.69,500,Equity,Equity Securities (Main Board),28.54,28.54,28.54,28.0,2000,0.06,28.516,28.64,0.08,-0.35,0.07,0.14,-1.59,31.6,31.6,62.45,31.6,31.6,-9.68,-9.68,-54.3,9.68,9.68,False,False,False,False,False,False,False,True,True,2026-08-28
0215,0215.HK,HUTCHTEL HK,和记电讯香港,55.9,"2,000",Equity,Equity Securities (Main Board),1.16,1.165,1.17,1.16,2224000,2.58,1.159,1.15,0.09,0.83,-0.85,1.31,0.87,1.22,1.23,3.5,1.22,1.23,-4.1,-4.88,-66.57,4.92,5.69,False,False,False,False,False,False,False,True,True,2026-08-28
0217,0217.HK,CHINA CHENGTONG,中国诚通发展集团,7.04,"2,000",Equity,Equity Securities (Main Board),0.118,0.118,0.118,0.116,102000,0.01,0.116,0.116,1.72,2.08,0.0,2.61,1.72,0.2,0.25,0.77,0.2,0.25,-40.1,-53.73,-84.68,40.1,53.73,False,False,True,False,False,False,False,False,False,2026-08-28
0218,0218.HK,SWHYHK,申万宏源香港,14.36,"5,000",Equity,Equity Securities (Main Board),0.92,0.94,0.94,0.92,365000,0.34,0.934,0.946,-1.5,-2.75,-2.13,2.22,-3.66,1.55,4.25,4.52,1.55,4.25,-39.35,-77.88,-79.2,40.65,78.35,False,False,False,False,False,False,False,False,False,2026-08-28
0220,0220.HK,U-PRESID CHINA,统一企业中国,323.95,"1,000",Equity,Equity Securities (Main Board),7.5,7.49,7.55,7.41,3974135,29.81,7.653,7.782,-2.0,-3.62,0.4,-3.6,-5.18,8.74,10.82,10.82,8.74,10.82,-13.62,-30.22,-30.22,14.19,30.68,False,False,False,False,False,False,False,False,False,2026-08-28
0222,0222.HK,MIN XIN HOLD,闽信集团,16.66,"2,000",Equity,Equity Securities (Main Board),2.79,2.77,2.79,2.77,12000,0.03,2.814,2.872,-0.85,-2.86,1.45,-3.29,0.36,3.63,3.75,8.52,3.63,3.75,-23.14,-25.6,-67.26,23.14,25.6,False,False,False,False,False,False,False,False,False,2026-08-28
0223,0223.HK,ELIFE HLDGS,易生活控股,1.16,"20,000",Equity,Equity Securities (Main Board),0.071,0.072,0.072,0.071,380000,0.03,0.073,0.075,-3.01,-4.7,-5.33,-5.33,-10.13,0.19,0.5,3.4,0.19,0.5,-62.3,-85.6,-97.88,62.83,85.8,False,False,False,False,False,False,False,False,False,2026-08-28
0227,0227.HK,FIRST SHANGHAI,第一上海,3.4,"8,000",Equity,Equity Securities (Main Board),0.155,0.156,0.156,0.154,168000,0.03,0.159,0.16,-2.27,-3.12,-3.73,-1.9,-3.73,0.28,0.87,1.49,0.28,0.87,-45.26,-82.07,-89.54,45.61,82.18,False,False,False,False,False,False,False,False,False,2026-08-28
0228,0228.HK,CHINA ENERGY,中能控股,3.85,"2,000",Equity,Equity Securities (Main Board),0.845,0.86,0.87,0.845,548000,0.46,0.899,0.953,-6.01,-11.33,-3.98,-7.14,-11.98,2.1,5.44,10.2,2.1,5.44,-58.57,-84.01,-91.47,59.76,84.47,False,False,False,False,False,False,False,False,False,2026-08-28
0232,0232.HK,CON AERO TECH,大陆航空科技控股,43.26,"2,000",Equity,Equity Securities (Main Board),0.465,0.465,0.47,0.465,18800000,8.74,0.467,0.464,-0.43,0.22,0.0,0.0,0.0,0.47,0.47,0.72,0.47,0.47,0.0,0.0,-34.66,1.06,1.06,False,False,False,False,False,False,False,True,True,2026-08-28
0234,0234.HK,NEW CENTURY GP,新世纪集团,1.62,"24,000",Equity,Equity Securities (Main Board),0.028,0.027,0.028,0.027,215250,0.01,0.028,0.028,-1.41,-0.71,-3.45,0.0,0.0,0.04,0.06,0.17,0.04,0.06,-33.33,-50.88,-83.53,33.33,50.88,False,False,False,False,False,False,False,False,False,2026-08-28
0235,0235.HK,CSC HOLDINGS,中策资本控股,4.08,"5,000",Equity,Equity Securities (Main Board),0.02,0.019,0.02,0.019,5800000,0.12,0.02,0.02,0.0,-0.5,0.0,0.0,0.0,0.04,0.04,0.29,0.04,0.04,-42.86,-53.49,-93.22,42.86,53.49,False,False,False,False,False,False,False,False,False,2026-08-28
0236,0236.HK,SAN MIGUEL HK,香港生力啤,4.07,"2,000",Equity,Equity Securities (Main Board),1.09,1.0,1.09,1.0,82000,0.09,1.09,1.082,0.0,0.74,0.0,0.0,0.0,1.37,1.4,1.55,1.37,1.4,-20.44,-22.14,-29.68,20.44,22.14,False,False,False,False,False,False,False,False,False,2026-08-28
0239,0239.HK,PAK FAH YEOW,白花油,8.13,"2,500",Equity,Equity Securities (Main Board),2.61,2.61,2.61,2.61,20000,0.05,2.57,2.509,1.56,4.0,0.38,1.95,5.45,2.73,2.73,3.8,2.73,2.73,-4.4,-4.4,-31.32,4.4,4.4,False,False,False,False,False,False,False,True,True,2026-08-28
